place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
14,8,VIGOR CHAMP(C498),M L Yeung,T P Yung,125,1040,7,10-1/2,"3                                                            

4                                                            

4                                                            

14",1:23.73,62,4(173),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2019/11/17
1,14,GIFT OF LIFELINE(C172),S de Sousa,A T Millard,115,1000,6,-,"7                                                            

7                                                            

7                                                            

1",1:21.37,2.7,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
2,6,STAR OF YUEN LONG(C303),C Y Ho,K L Man,126,1099,2,1/2,"1                                                            

1                                                            

1                                                            

2",1:21.44,9.9,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
3,5,PRIVATE ROCKET(C367),A Sanna,D J Whyte,128,1054,1,1-3/4,"2                                                            

3                                                            

3                                                            

3",1:21.62,12,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
4,3,FOLLOW ME(B440),J Moreira,J Size,131,1113,10,2-1/2,"10                                                            

11                                                            

9                                                            

4",1:21.77,12,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
5,1,WAR ROOM(B414),H T Mo,K H Ting,130,1120,4,2-3/4,"3                                                            

4                                                            

4                                                            

5",1:21.80,9.7,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
6,9,WORLD FAMOUS(C288),G van Niekerk,P F Yiu,125,1138,8,3-1/2,"8                                                            

9                                                            

8                                                            

6",1:21.93,7.2,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
7,13,CLASSIC POSH(C327),M F Poon,D J Hall,117,1062,12,4,"13                                                            

14                                                            

14                                                            

7",1:22.00,10,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
8,7,GREEN MOUNTAIN(C448),A Badel,C S Shum,125,1103,11,4-3/4,"12                                                            

12                                                            

11                                                            

8",1:22.14,53,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
9,2,WINNING DELIGHT(C325),B Shinn,C Fownes,132,1077,14,5,"9                                                            

8                                                            

10                                                            

9",1:22.16,19,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
10,11,CALIFORNIA TURBO(C077),K Teetan,A S Cruz,120,1130,7,5-1/4,"5                                                            

2                                                            

2                                                            

10",1:22.19,19,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
11,12,PERFECT PAIR(C027),C Schofield,W Y So,120,1092,5,5-1/4,"6                                                            

6                                                            

6                                                            

11",1:22.20,10,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
12,8,LIGHT MY DAY(C505),R Bayliss,C H Yip,125,1258,9,5-3/4,"11                                                            

10                                                            

13                                                            

12",1:22.29,164,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
13,10,GRATWICK(B110),M L Yeung,T P Yung,122,1257,13,5-3/4,"14                                                            

13                                                            

12                                                            

13",1:22.29,87,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
14,4,HOME MADE(D069),N Callan,Y S Tsui,129,1175,3,6-1/2,"4                                                            

5                                                            

5                                                            

14",1:22.42,222,5(174),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/11/17
1,2,WAIKUKU(C150),J Moreira,J Size,123,1123,7,-,"3                                                            

3                                                            

3                                                            

1",1:32.89,4.3,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
2,5,KA YING STAR(C198),K Teetan,A S Cruz,123,1116,4,3/4,"2                                                            

2                                                            

2                                                            

2",1:33.04,8.4,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
3,1,BEAUTY GENERATION(V380),Z Purton,J Moore,128,1151,1,1-3/4,"1                                                            

1                                                            

1                                                            

3",1:33.15,1.3,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
4,4,SIMPLY BRILLIANT(B090),A Badel,F C Lor,123,1126,2,2,"5                                                            

5                                                            

5                                                            

4",1:33.23,56,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
5,3,CITRON SPIRIT(T286),M F Poon,P F Yiu,123,1027,6,2-1/4,"7                                                            

7                                                            

7                                                            

5",1:33.27,62,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
6,7,NOT USUAL TALENT(C095),H Bowman,T P Yung,123,1109,3,5,"4                                                            

4                                                            

4                                                            

6",1:33.69,21,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
7,6,ELUSIVE STATE(A036),S de Sousa,A T Millard,123,1144,5,6-1/2,"6                                                            

6                                                            

6                                                            

7",1:33.93,31,6(175),Group Two - 1600M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
1,1,EXULTANT(B101),Z Purton,A S Cruz,128,1073,3,-,"4                                                            

4                                                            

3                                                            

1                                                            

1",1:59.77,1.9,7(176),Group Two - 2000M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
2,8,FURORE(C079),H Bowman,F C Lor,123,1097,4,1-1/4,"5                                                            

5                                                            

6                                                            

4                                                            

2",1:59.97,16,7(176),Group Two - 2000M ,GOOD TO FIRM,"TURF - ""B"" Course","HK$ 4,250,000",Sha Tin,2019/11/17
